1314587600,00000220,false,0,8,CF,E3,88,88,03,09,90,C7
1314597300,00000220,false,0,8,CE,C3,88,8C,03,0A,90,DB
1314607500,00000220,false,0,8,CD,C3,88,88,03,06,90,E0
1314617500,00000220,false,0,8,CE,03,89,88,03,0A,90,F6
1314627500,00000220,false,0,8,CE,E3,88,88,03,0D,90,08
1314637500,00000220,false,0,8,CE,A3,88,88,03,09,90,14
1314647500,00000220,false,0,8,D1,C3,88,88,03,04,90,22
1314657500,00000220,false,0,8,D0,C3,88,88,03,02,90,31
1314667300,00000220,false,0,8,CF,A3,88,88,03,01,90,4F
1314677500,00000220,false,0,8,D0,E3,88,88,03,03,90,50
1314687500,00000220,false,0,8,D2,23,89,88,03,06,90,66
1314697500,00000220,false,0,8,D2,E3,88,84,03,09,90,74
1314707400,00000220,false,0,8,D1,E3,88,88,03,03,90,83
1314717200,00000220,false,0,8,D0,E3,88,88,03,01,90,9E
1314727400,00000220,false,0,8,CF,C3,88,8C,03,00,90,A0
1314737400,00000220,false,0,8,CE,E3,88,8C,03,FE,8F,BC
1314747400,00000220,false,0,8,CE,03,89,90,03,FF,8F,C2
1314757300,00000220,false,0,8,CF,E3,88,90,03,01,90,D7
1314767200,00000220,false,0,8,D1,C3,88,8C,03,02,90,E4
1314777300,00000220,false,0,8,D0,C3,88,88,03,03,90,F0
1314787300,00000220,false,0,8,D0,83,88,90,03,04,90,0B
1314797100,00000220,false,0,8,CF,83,88,8C,03,FF,8F,1E
1314807300,00000220,false,0,8,D1,E3,88,88,03,FF,8F,2C
1314817300,00000220,false,0,8,D1,E3,88,88,03,FD,8F,3A
1314827200,00000220,false,0,8,D3,E3,88,88,03,02,90,42
1314837200,00000220,false,0,8,D3,E3,88,88,03,07,90,59
1314847200,00000220,false,0,8,D3,03,89,88,03,0C,90,6F
1314857200,00000220,false,0,8,D1,03,89,88,03,09,90,78
1314867000,00000220,false,0,8,D2,E3,88,88,03,02,90,83
1314877000,00000220,false,0,8,D0,C3,88,90,03,01,90,96
1314887200,00000220,false,0,8,CD,83,88,8C,03,00,90,AE
1314897200,00000220,false,0,8,CE,43,88,88,03,FF,8F,BB
1314907200,00000220,false,0,8,CD,A3,88,8C,03,FC,8F,CB
1314917100,00000220,false,0,8,CD,E3,88,88,03,FC,8F,D7
1314927100,00000220,false,0,8,CD,E3,88,88,03,01,90,ED
1314937100,00000220,false,0,8,CE,C3,88,88,03,05,90,F0
1314947100,00000220,false,0,8,CE,A3,88,88,03,07,90,02
1314957100,00000220,false,0,8,CC,E3,88,88,03,07,90,10
1314966900,00000220,false,0,8,CC,23,89,88,03,01,90,2D
1314977100,00000220,false,0,8,CD,43,89,8C,03,FC,8F,3A
1314987100,00000220,false,0,8,CE,43,89,8C,03,FE,8F,4F
1314996800,00000220,false,0,8,D0,63,89,88,03,FC,8F,5B
1315007000,00000220,false,0,8,D0,43,89,8C,03,FB,8F,6C
1315017000,00000220,false,0,8,CE,E3,88,8C,03,FE,8F,7C
1315027000,00000220,false,0,8,CE,A3,88,90,03,06,90,8B
1315037000,00000220,false,0,8,CE,E3,88,8C,03,09,90,98
1315047000,00000220,false,0,8,CF,03,89,90,03,08,90,AF
1315057000,00000220,false,0,8,CE,C3,88,90,03,08,90,BD
1315066800,00000220,false,0,8,CE,83,88,88,03,03,90,CE
1315077000,00000220,false,0,8,CE,A3,88,90,03,FE,8F,D0
1315086900,00000220,false,0,8,CF,C3,88,8C,03,01,90,E3
1315097000,00000220,false,0,8,CE,83,88,88,03,04,90,F1
1315106900,00000220,false,0,8,CE,63,88,8C,03,03,90,02
1315116900,00000220,false,0,8,CE,83,88,84,03,01,90,18
1315126900,00000220,false,0,8,D0,83,88,88,03,04,90,23
1315136900,00000220,false,0,8,D1,A3,88,88,03,04,90,32
1315146900,00000220,false,0,8,D0,A3,88,8C,03,08,90,4B
1315156900,00000220,false,0,8,D2,A3,88,88,03,05,90,54
1315166700,00000220,false,0,8,D1,C3,88,88,03,01,90,61
1315176800,00000220,false,0,8,D2,E3,88,90,03,05,90,7C
1315186800,00000220,false,0,8,D1,E3,88,88,03,05,90,85
1315196800,00000220,false,0,8,D0,03,89,88,03,FF,8F,9C
1315206800,00000220,false,0,8,D0,C3,88,88,03,FB,8F,A9
1315216800,00000220,false,0,8,CF,A3,88,88,03,FC,8F,B9
1315226800,00000220,false,0,8,CC,E3,88,88,03,03,90,CC
1315236700,00000220,false,0,8,CE,E3,88,88,03,04,90,D1
1315246700,00000220,false,0,8,D1,E3,88,88,03,00,90,EE
1315256700,00000220,false,0,8,CF,03,89,88,03,03,90,F0
1315266600,00000220,false,0,8,CE,23,89,88,03,06,90,02
1315276700,00000220,false,0,8,CD,23,89,8C,03,05,90,14
1315286700,00000220,false,0,8,CB,E3,88,88,03,03,90,2D
1315296700,00000220,false,0,8,CA,C3,88,88,03,00,90,39
1315306700,00000220,false,0,8,CD,E3,88,88,03,FD,8F,46
1315316700,00000220,false,0,8,D1,63,89,8C,03,FF,8F,53
1315326600,00000220,false,0,8,D3,43,89,88,03,08,90,6B
1315336600,00000220,false,0,8,D3,03,89,90,03,0C,90,77
1315346600,00000220,false,0,8,D4,23,89,88,03,07,90,8B
1315356600,00000220,false,0,8,D3,03,89,8C,03,07,90,9C
1315366400,00000220,false,0,8,D1,E3,88,88,03,03,90,A3
1315376600,00000220,false,0,8,D0,C3,88,8C,03,FF,8F,B1
1315386600,00000220,false,0,8,D1,C3,88,8C,03,02,90,C4
1315396400,00000220,false,0,8,D2,A3,88,88,03,07,90,D6
1315406500,00000220,false,0,8,D1,A3,88,88,03,0A,90,E8
1315416500,00000220,false,0,8,D0,A3,88,8C,03,09,90,FA
1315426500,00000220,false,0,8,CF,C3,88,8C,03,08,90,08
1315436500,00000220,false,0,8,CF,E3,88,88,03,06,90,12
1315446500,00000220,false,0,8,D0,C3,88,8C,03,03,90,24
1315456500,00000220,false,0,8,D2,E3,88,8C,03,05,90,38
1315466300,00000220,false,0,8,D2,03,89,8C,03,09,90,4F
1315476200,00000220,false,0,8,CF,03,89,8C,03,09,90,5A
1315486400,00000220,false,0,8,CE,C3,88,8C,03,09,90,68
1315496500,00000220,false,0,8,D0,03,89,90,03,05,90,7D
1315506400,00000220,false,0,8,D2,23,89,88,03,FC,8F,8D
1315516400,00000220,false,0,8,D1,E3,88,90,03,F9,8F,9E
1315526400,00000220,false,0,8,D0,E3,88,88,03,00,90,AF
1315536400,00000220,false,0,8,D2,C3,88,8C,03,08,90,BD
1315546400,00000220,false,0,8,D2,23,89,90,03,06,90,CE
1315556400,00000220,false,0,8,CE,23,89,8C,03,05,90,D7
1315566200,00000220,false,0,8,CD,A3,88,8C,03,04,90,E2
1315576300,00000220,false,0,8,CF,83,88,90,03,07,90,FD
1315586300,00000220,false,0,8,CF,A3,88,8C,03,0D,90,0F
1315596100,00000220,false,0,8,D0,E3,88,8C,03,03,90,14
1315606300,00000220,false,0,8,D2,23,89,88,03,FA,8F,2B
1315616300,00000220,false,0,8,D0,A3,88,88,03,F9,8F,37
1315626300,00000220,false,0,8,D2,43,88,8C,03,00,90,45
1315636300,00000220,false,0,8,D3,83,88,8C,03,04,90,58
1315646300,00000220,false,0,8,D1,03,89,88,03,02,90,63
1315656200,00000220,false,0,8,D0,E3,88,88,03,FF,8F,7D
1315666100,00000220,false,0,8,CE,E3,88,8C,03,01,90,80
1315676200,00000220,false,0,8,CE,E3,88,90,03,08,90,9D
1315686200,00000220,false,0,8,CE,03,89,88,03,06,90,A2
1315696200,00000220,false,0,8,D0,E3,88,88,03,05,90,B2
1315706200,00000220,false,0,8,D1,23,89,8C,03,08,90,CD
1315715900,00000220,false,0,8,D1,03,89,8C,03,07,90,DA
1315726100,00000220,false,0,8,D0,03,89,88,03,06,90,E4
1315736100,00000220,false,0,8,CE,03,89,8C,03,06,90,F6
1315746100,00000220,false,0,8,CF,E3,88,8C,03,05,90,07
1315756100,00000220,false,0,8,D0,C3,88,88,03,06,90,15
1315765900,00000220,false,0,8,D0,A3,88,88,03,04,90,23
1315776100,00000220,false,0,8,D0,63,88,90,03,FD,8F,33
1315786100,00000220,false,0,8,D0,83,88,88,03,00,90,4F
1315796100,00000220,false,0,8,D0,A3,88,8C,03,04,90,57
1315806000,00000220,false,0,8,CF,A3,88,8C,03,01,90,63
1315816000,00000220,false,0,8,CE,A3,88,8C,03,00,90,71
1315826000,00000220,false,0,8,D0,A3,88,88,03,01,90,8E
1315836000,00000220,false,0,8,D1,C3,88,88,03,05,90,95
1315846000,00000220,false,0,8,D0,E3,88,8C,03,04,90,A7
1315856000,00000220,false,0,8,D0,C3,88,8C,03,02,90,B5
1315865800,00000220,false,0,8,D0,C3,88,88,03,02,90,C1
1315876000,00000220,false,0,8,D1,C3,88,8C,03,FF,8F,D0
1315886000,00000220,false,0,8,D0,C3,88,8C,03,FC,8F,EC
1315896000,00000220,false,0,8,CF,E3,88,8C,03,FC,8F,FD
1315905900,00000220,false,0,8,CF,03,89,88,03,FE,8F,0A
1315915900,00000220,false,0,8,CF,E3,88,8C,03,05,90,17
1315925900,00000220,false,0,8,D0,C3,88,88,03,07,90,24
1315935900,00000220,false,0,8,CF,A3,88,8C,03,08,90,38
1315945900,00000220,false,0,8,CF,83,88,90,03,0A,90,4E
1315955900,00000220,false,0,8,D0,A3,88,88,03,08,90,57
1315965700,00000220,false,0,8,CE,A3,88,88,03,00,90,6D
1315975800,00000220,false,0,8,CF,C3,88,88,03,FA,8F,77
1315985800,00000220,false,0,8,D1,A3,88,88,03,FD,8F,8A
1315995400,00000220,false,0,8,D3,A3,88,8C,03,FD,8F,90
1316005800,00000220,false,0,8,D2,A3,88,8C,03,FC,8F,AE
1316015600,00000220,false,0,8,CF,A3,88,88,03,01,90,BF
1316025800,00000220,false,0,8,CF,A3,88,88,03,02,90,CE
1316035800,00000220,false,0,8,D2,C3,88,8C,03,01,90,D4
1316045700,00000220,false,0,8,D4,C3,88,8C,03,02,90,E9
1316055800,00000220,false,0,8,D2,C3,88,88,03,01,90,F0
1316065600,00000220,false,0,8,CF,C3,88,88,03,00,90,0C
1316075700,00000220,false,0,8,D0,C3,88,88,03,F9,8F,17
1316085700,00000220,false,0,8,D1,A3,88,88,03,FA,8F,29
1316095600,00000220,false,0,8,D2,A3,88,88,03,03,90,32
1316105700,00000220,false,0,8,D3,C3,88,8C,03,0A,90,4E
1316115700,00000220,false,0,8,D5,A3,88,8C,03,0B,90,53
1316125700,00000220,false,0,8,D4,43,88,8C,03,0C,90,63
1316135700,00000220,false,0,8,D0,43,88,84,03,0A,90,75
1316145600,00000220,false,0,8,CE,83,88,88,03,00,90,8D
1316155600,00000220,false,0,8,CD,C3,88,88,03,FB,8F,94
1316165500,00000220,false,0,8,D1,23,89,88,03,FC,8F,AA
1316175600,00000220,false,0,8,D1,23,89,88,03,FC,8F,BA
1316185600,00000220,false,0,8,CF,C3,88,88,03,FF,8F,CA
1316195600,00000220,false,0,8,CE,E3,88,88,03,02,90,DF
1316205600,00000220,false,0,8,CE,E3,88,88,03,FE,8F,E8
1316215600,00000220,false,0,8,D0,E3,88,88,03,01,90,FE
1316225500,00000220,false,0,8,D2,23,89,88,03,09,90,0B
1316235500,00000220,false,0,8,D2,03,89,90,03,0A,90,12
1316245500,00000220,false,0,8,D1,23,89,88,03,04,90,25
1316255500,00000220,false,0,8,D1,23,89,88,03,FE,8F,3C
1316265300,00000220,false,0,8,D1,03,89,88,03,FB,8F,4B
1316275500,00000220,false,0,8,D1,03,89,8C,03,FC,8F,5E
1316285500,00000220,false,0,8,D1,C3,88,8C,03,03,90,67
1316295500,00000220,false,0,8,D1,83,88,90,03,08,90,7E
1316305400,00000220,false,0,8,D2,A3,88,88,03,09,90,88
1316315200,00000220,false,0,8,D1,A3,88,8C,03,09,90,9D
1316325400,00000220,false,0,8,CD,63,88,88,03,0A,90,A4
1316335400,00000220,false,0,8,CE,A3,88,8C,03,08,90,B9
1316345400,00000220,false,0,8,D3,C3,88,8C,03,02,90,C6
1316355400,00000220,false,0,8,D4,E3,88,94,03,FF,8F,DD
1316365200,00000220,false,0,8,D2,C3,88,94,03,02,90,EF
1316375300,00000220,false,0,8,D1,83,88,94,03,00,90,FA
1316385400,00000220,false,0,8,CE,A3,88,94,03,00,90,09
1316394900,00000220,false,0,8,D0,C3,88,90,03,00,90,17
1316405300,00000220,false,0,8,D2,83,88,94,03,03,90,2E
1316415300,00000220,false,0,8,D1,A3,88,90,03,01,90,39
1316425300,00000220,false,0,8,D1,C3,88,94,03,FF,8F,48
1316435300,00000220,false,0,8,D2,C3,88,94,03,FD,8F,59
1316445300,00000220,false,0,8,D2,E3,88,94,03,02,90,6F
1316455300,00000220,false,0,8,D0,C3,88,90,03,05,90,7A
1316465100,00000220,false,0,8,CE,C3,88,90,03,03,90,86
1316475200,00000220,false,0,8,CF,A3,88,90,03,05,90,9B
1316485200,00000220,false,0,8,CE,A3,88,94,03,05,90,AC
1316495100,00000220,false,0,8,CC,A3,88,94,03,04,90,BB
1316505200,00000220,false,0,8,CF,E3,88,90,03,06,90,CA
1316515200,00000220,false,0,8,D1,03,89,94,03,05,90,D0
1316525200,00000220,false,0,8,D2,C3,88,94,03,04,90,E1
1316534900,00000220,false,0,8,D3,C3,88,90,03,08,90,F0
1316545100,00000220,false,0,8,D2,03,89,90,03,05,90,0F
1316555100,00000220,false,0,8,D1,63,89,90,03,06,90,1F
1316565000,00000220,false,0,8,D2,43,89,94,03,05,90,23
1316575000,00000220,false,0,8,D2,23,89,98,03,FE,8F,3F
1316585100,00000220,false,0,8,D0,A3,88,90,03,FE,8F,42
1316594600,00000220,false,0,8,CF,A3,88,94,03,00,90,58
1316605100,00000220,false,0,8,D1,83,88,90,03,FD,8F,62
1316615100,00000220,false,0,8,D2,83,88,8C,03,FC,8F,7E
1316625000,00000220,false,0,8,D1,C3,88,88,03,02,90,80
1316635000,00000220,false,0,8,D0,C3,88,88,03,02,90,91
1316645000,00000220,false,0,8,CF,03,89,84,03,00,90,AB
1316655000,00000220,false,0,8,D0,23,89,8C,03,00,90,B2
1316664800,00000220,false,0,8,D2,23,89,8C,03,00,90,C4
1316674900,00000220,false,0,8,D0,03,89,8C,03,02,90,D4
1316685000,00000220,false,0,8,CE,A3,88,88,03,03,90,EE
1316694800,00000220,false,0,8,D0,A3,88,8C,03,03,90,F4
1316704900,00000220,false,0,8,D1,C3,88,88,03,02,90,00
1316714900,00000220,false,0,8,CE,A3,88,8C,03,FE,8F,1C
1316724900,00000220,false,0,8,CF,63,88,88,03,04,90,20
1316734900,00000220,false,0,8,CF,63,88,8C,03,08,90,38
1316744900,00000220,false,0,8,CF,A3,88,88,03,01,90,4F
1316754900,00000220,false,0,8,CF,E3,88,88,03,FD,8F,58
1316764700,00000220,false,0,8,CF,C3,88,88,03,00,90,6C
1316774800,00000220,false,0,8,CE,C3,88,88,03,04,90,71
1316784900,00000220,false,0,8,CF,C3,88,88,03,02,90,8E
1316794600,00000220,false,0,8,D1,03,89,8C,03,03,90,96
1316804800,00000220,false,0,8,D0,E3,88,88,03,05,90,A2
1316814800,00000220,false,0,8,D1,A3,88,8C,03,04,90,B6
1316824800,00000220,false,0,8,D2,63,88,90,03,02,90,CB
1316834800,00000220,false,0,8,D2,83,88,90,03,FE,8F,D4
1316844800,00000220,false,0,8,D0,C3,88,90,03,F9,8F,EF
1316854800,00000220,false,0,8,CF,03,89,90,03,FC,8F,F0
1316864600,00000220,false,0,8,CF,63,89,90,03,FA,8F,0E
1316874600,00000220,false,0,8,CF,83,89,90,03,02,90,19
1316884700,00000220,false,0,8,CE,23,89,90,03,05,90,2B
1316894800,00000220,false,0,8,CE,03,89,8C,03,03,90,35
1316904700,00000220,false,0,8,CE,E3,88,8C,03,02,90,43
1316914500,00000220,false,0,8,CD,E3,88,8C,03,00,90,5E
1316924700,00000220,false,0,8,CD,03,89,90,03,03,90,66
1316934700,00000220,false,0,8,CF,E3,88,94,03,05,90,7F
1316944700,00000220,false,0,8,D2,03,89,8C,03,FE,8F,83
1316954600,00000220,false,0,8,D3,03,89,90,03,FE,8F,96
1316964500,00000220,false,0,8,D1,03,89,90,03,06,90,AF
1316974500,00000220,false,0,8,CF,23,89,90,03,09,90,BE
1316984600,00000220,false,0,8,D0,03,89,90,03,08,90,CE
1316994400,00000220,false,0,8,D3,E3,88,90,03,08,90,D0
1317004600,00000220,false,0,8,D1,E3,88,90,03,06,90,EC
1317014600,00000220,false,0,8,D1,E3,88,90,03,07,90,FF
1317024600,00000220,false,0,8,D2,E3,88,98,03,04,90,05
1317034500,00000220,false,0,8,D1,23,89,90,03,FB,8F,13
1317044500,00000220,false,0,8,CF,63,89,90,03,FB,8F,21
1317054500,00000220,false,0,8,CE,43,89,90,03,05,90,3B
1317064400,00000220,false,0,8,D0,03,89,90,03,07,90,4F
1317074400,00000220,false,0,8,D2,C3,88,90,03,06,90,5F
1317084500,00000220,false,0,8,D0,C3,88,98,03,02,90,61
1317094300,00000220,false,0,8,D0,E3,88,90,03,00,90,77
1317104500,00000220,false,0,8,D1,03,89,90,03,00,90,89
1317114400,00000220,false,0,8,D1,03,89,8C,03,00,90,95
1317124400,00000220,false,0,8,D2,E3,88,90,03,00,90,A9
1317134400,00000220,false,0,8,D0,03,89,8C,03,FF,8F,B0
1317144400,00000220,false,0,8,CE,C3,88,8C,03,FD,8F,CD
1317154400,00000220,false,0,8,CE,83,88,90,03,FE,8F,D0
1317164200,00000220,false,0,8,CF,83,88,90,03,03,90,E9
1317174200,00000220,false,0,8,CF,83,88,90,03,06,90,FA
1317184400,00000220,false,0,8,CF,83,88,90,03,06,90,0A
1317194200,00000220,false,0,8,CE,A3,88,90,03,01,90,14
1317204300,00000220,false,0,8,CF,C3,88,8C,03,FE,8F,2F
1317214100,00000220,false,0,8,CE,A3,88,90,03,01,90,34
1317224300,00000220,false,0,8,CC,E3,88,90,03,03,90,44
1317234300,00000220,false,0,8,CC,E3,88,90,03,05,90,56
1317244300,00000220,false,0,8,CC,E3,88,90,03,07,90,68
1317254300,00000220,false,0,8,CE,E3,88,90,03,00,90,75
1317264100,00000220,false,0,8,CE,E3,88,90,03,00,90,85
1317274100,00000220,false,0,8,CB,03,89,90,03,04,90,97
1317284200,00000220,false,0,8,CC,43,89,88,03,01,90,AD
1317293800,00000220,false,0,8,CC,43,89,94,03,01,90,B9
1317304200,00000220,false,0,8,CD,43,89,90,03,04,90,C9
1317314200,00000220,false,0,8,CD,03,89,8C,03,04,90,D5
1317324200,00000220,false,0,8,CF,E3,88,90,03,04,90,E8
1317334200,00000220,false,0,8,D0,E3,88,90,03,07,90,FC
1317344200,00000220,false,0,8,D0,03,89,90,03,06,90,0C
1317354200,00000220,false,0,8,D1,23,89,90,03,03,90,1A
1317364000,00000220,false,0,8,D3,23,89,90,03,04,90,2F
1317373900,00000220,false,0,8,D2,03,89,98,03,09,90,3B
1317384100,00000220,false,0,8,D0,23,89,90,03,05,90,4D
1317393900,00000220,false,0,8,CF,23,89,94,03,03,90,5C
1317404100,00000220,false,0,8,D1,43,89,94,03,02,90,6F
1317413800,00000220,false,0,8,D4,43,89,98,03,FE,8F,71
1317424100,00000220,false,0,8,D3,E3,88,94,03,FC,8F,89
1317434000,00000220,false,0,8,D1,C3,88,90,03,01,90,99
1317444000,00000220,false,0,8,CF,E3,88,98,03,01,90,AF
1317454000,00000220,false,0,8,CF,23,89,8C,03,FE,8F,BE
1317463900,00000220,false,0,8,CD,C3,88,94,03,FC,8F,C3
1317474000,00000220,false,0,8,CB,83,88,98,03,01,90,DB
1317484000,00000220,false,0,8,CD,43,88,94,03,07,90,EF
1317493600,00000220,false,0,8,CF,43,88,94,03,09,90,F3
1317504000,00000220,false,0,8,CF,A3,88,98,03,08,90,04
1317513700,00000220,false,0,8,CE,A3,88,90,03,05,90,18
1317523900,00000220,false,0,8,CE,83,88,90,03,06,90,2B
1317533900,00000220,false,0,8,CF,83,88,90,03,07,90,3D
1317543900,00000220,false,0,8,CF,A3,88,90,03,07,90,4D
1317553900,00000220,false,0,8,D0,C3,88,90,03,0A,90,51
1317563700,00000220,false,0,8,CF,E3,88,90,03,07,90,6D
1317573700,00000220,false,0,8,CF,E3,88,90,03,06,90,7A
1317583900,00000220,false,0,8,CE,E3,88,94,03,04,90,8D
1317593700,00000220,false,0,8,CD,E3,88,90,03,02,90,94
1317603800,00000220,false,0,8,CD,E3,88,90,03,04,90,A6
1317613800,00000220,false,0,8,D0,23,89,90,03,02,90,B8
1317623800,00000220,false,0,8,CF,23,89,90,03,FE,8F,C2
1317633800,00000220,false,0,8,D0,E3,88,90,03,FD,8F,D3
1317643800,00000220,false,0,8,D2,C3,88,94,03,01,90,EC
1317653800,00000220,false,0,8,D2,E3,88,90,03,01,90,F8
1317663600,00000220,false,0,8,D1,23,89,90,03,F9,8F,01
1317673800,00000220,false,0,8,D1,03,89,90,03,F6,8F,1C
1317683800,00000220,false,0,8,D1,C3,88,8C,03,FD,8F,2E
1317693600,00000220,false,0,8,D2,E3,88,90,03,04,90,3D
1317703700,00000220,false,0,8,D2,03,89,8C,03,04,90,48
1317713700,00000220,false,0,8,D2,03,89,90,03,01,90,5B
1317723700,00000220,false,0,8,D1,C3,88,90,03,01,90,69
1317733700,00000220,false,0,8,D3,C3,88,90,03,08,90,70
1317743700,00000220,false,0,8,D2,A3,88,8C,03,0B,90,8E
1317753600,00000220,false,0,8,D1,83,88,8C,03,00,90,92
1317763500,00000220,false,0,8,D2,83,88,94,03,F9,8F,A5
1317773400,00000220,false,0,8,D0,63,88,94,03,FC,8F,B4
1317783600,00000220,false,0,8,CF,C3,88,94,03,FF,8F,C6
1317793400,00000220,false,0,8,CF,E3,88,98,03,05,90,D3
1317803600,00000220,false,0,8,D2,03,89,94,03,0A,90,E6
1317813300,00000220,false,0,8,D1,03,89,94,03,06,90,F3
1317823600,00000220,false,0,8,D1,03,89,90,03,02,90,0B
1317833500,00000220,false,0,8,D2,03,89,98,03,FD,8F,1C
1317843500,00000220,false,0,8,D0,E3,88,94,03,FC,8F,24
1317853300,00000220,false,0,8,CE,C3,88,94,03,00,90,39
1317863400,00000220,false,0,8,CD,C3,88,94,03,FF,8F,44
1317873500,00000220,false,0,8,CC,C3,88,94,03,FF,8F,55
1317883500,00000220,false,0,8,CD,C3,88,94,03,FC,8F,63
1317893300,00000220,false,0,8,CE,A3,88,94,03,FF,8F,77
1317903500,00000220,false,0,8,CE,C3,88,98,03,01,90,8C
1317913400,00000220,false,0,8,CC,E3,88,8C,03,FB,8F,99
1317923500,00000220,false,0,8,CE,E3,88,98,03,FD,8F,A9
1317933400,00000220,false,0,8,D1,C3,88,94,03,FC,8F,B7
1317943400,00000220,false,0,8,D1,A3,88,94,03,FB,8F,C4
1317953400,00000220,false,0,8,D1,C3,88,98,03,00,90,DE
1317963300,00000220,false,0,8,D1,A3,88,98,03,04,90,E2
1317973300,00000220,false,0,8,D1,A3,88,90,03,01,90,F9
1317983400,00000220,false,0,8,D2,03,89,98,03,00,90,00
1317993200,00000220,false,0,8,D1,03,89,94,03,00,90,1D
1318003400,00000220,false,0,8,D0,C3,88,98,03,FF,8F,2D
1318013300,00000220,false,0,8,D1,03,89,90,03,FE,8F,34
1318023300,00000220,false,0,8,D0,23,89,94,03,FB,8F,44
1318033300,00000220,false,0,8,CF,03,89,94,03,FE,8F,56
1318043300,00000220,false,0,8,D0,E3,88,94,03,04,90,6F
1318053300,00000220,false,0,8,CF,A3,88,98,03,04,90,70
1318063100,00000220,false,0,8,D0,C3,88,94,03,03,90,8C
1318073200,00000220,false,0,8,CD,63,88,94,03,00,90,96
1318083300,00000220,false,0,8,CA,83,88,98,03,FE,8F,A4
1318093100,00000220,false,0,8,CA,A3,88,94,03,01,90,B4
1318103200,00000220,false,0,8,CD,C3,88,98,03,04,90,CE
1318113000,00000220,false,0,8,D0,E3,88,94,03,01,90,DA
1318123200,00000220,false,0,8,CF,A3,88,98,03,F8,8F,E5
1318133200,00000220,false,0,8,CD,A3,88,94,03,FD,8F,F2
1318143200,00000220,false,0,8,CC,E3,88,94,03,02,90,09
1318153200,00000220,false,0,8,CD,E3,88,94,03,02,90,18
1318163000,00000220,false,0,8,CE,03,89,9C,03,02,90,22
1318173100,00000220,false,0,8,CC,E3,88,98,03,04,90,3F
1318183100,00000220,false,0,8,CC,E3,88,98,03,FD,8F,47
1318192900,00000220,false,0,8,CC,03,89,98,03,FE,8F,59
1318203100,00000220,false,0,8,CE,E3,88,A0,03,05,90,68
1318213100,00000220,false,0,8,D0,23,89,98,03,04,90,72
1318223100,00000220,false,0,8,D0,23,89,9C,03,01,90,85
1318233100,00000220,false,0,8,CE,03,89,9C,03,02,90,92
1318243100,00000220,false,0,8,CD,C3,88,98,03,01,90,AD
1318252800,00000220,false,0,8,CD,E3,88,98,03,FF,8F,B8
1318262900,00000220,false,0,8,CC,C3,88,98,03,00,90,CB
1318272900,00000220,false,0,8,CC,83,88,9C,03,04,90,D3
1318283000,00000220,false,0,8,CE,83,88,9C,03,03,90,E2
1318292900,00000220,false,0,8,D1,C3,88,A0,03,02,90,F8
1318303000,00000220,false,0,8,D1,C3,88,9C,03,03,90,07
1318313000,00000220,false,0,8,CF,C3,88,9C,03,03,90,15
1318323000,00000220,false,0,8,D0,03,89,98,03,05,90,25
1318332900,00000220,false,0,8,CF,03,89,9C,03,04,90,37
1318342900,00000220,false,0,8,CF,03,89,A0,03,FF,8F,45
1318352900,00000220,false,0,8,D0,E3,88,A0,03,F7,8F,5D
1318362800,00000220,false,0,8,D2,E3,88,98,03,F6,8F,64
1318372800,00000220,false,0,8,D5,A3,88,98,03,FF,8F,70
1318382900,00000220,false,0,8,D4,83,88,A0,03,05,90,8E
1318392700,00000220,false,0,8,D2,A3,88,A0,03,05,90,9C
1318402900,00000220,false,0,8,D3,83,88,9C,03,03,90,A9
1318412600,00000220,false,0,8,D2,A3,88,98,03,07,90,B6
1318422800,00000220,false,0,8,D0,C3,88,A0,03,09,90,CE
1318432800,00000220,false,0,8,D0,E3,88,98,03,0A,90,D9
1318442600,00000220,false,0,8,CF,03,89,A0,03,02,90,E9
1318452800,00000220,false,0,8,CF,E3,88,A0,03,FB,8F,FE
1318462600,00000220,false,0,8,CF,C3,88,9C,03,FB,8F,0A
1318472800,00000220,false,0,8,D0,23,89,A0,03,FB,8F,10
1318482800,00000220,false,0,8,D1,43,89,A0,03,FD,8F,25
1318492700,00000220,false,0,8,CF,03,89,9C,03,FD,8F,3F
1318502800,00000220,false,0,8,CD,03,89,9C,03,00,90,41
1318512500,00000220,false,0,8,CD,63,89,A0,03,00,90,55
1318522700,00000220,false,0,8,CC,63,89,9C,03,FB,8F,68
1318532700,00000220,false,0,8,CC,43,89,9C,03,FF,8F,7C
1318542700,00000220,false,0,8,CD,03,89,98,03,09,90,84
1318552700,00000220,false,0,8,CE,E3,88,A0,03,09,90,9C
1318562500,00000220,false,0,8,CF,E3,88,9C,03,06,90,A6
1318572500,00000220,false,0,8,CE,E3,88,A4,03,06,90,BF
1318582700,00000220,false,0,8,CE,E3,88,9C,03,05,90,C4
1318592400,00000220,false,0,8,CF,A3,88,98,03,01,90,DF
1318602600,00000220,false,0,8,D2,A3,88,A0,03,FC,8F,E2
1318612600,00000220,false,0,8,D1,A3,88,9C,03,FB,8F,FC
1318622600,00000220,false,0,8,CF,C3,88,98,03,02,90,0E
1318632600,00000220,false,0,8,D2,C3,88,98,03,03,90,12
1318642600,00000220,false,0,8,D4,C3,88,A0,03,07,90,20
1318652500,00000220,false,0,8,D3,E3,88,9C,03,0B,90,31
1318662400,00000220,false,0,8,D1,C3,88,A0,03,09,90,41
1318672400,00000220,false,0,8,D0,E3,88,9C,03,0A,90,5D
